anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2024,13,17,quantile,0.2,1,3.3579193173565716
2024,13,17,quantile,0.2,2,2.7010215250544656
2024,13,17,quantile,0.2,3,1.9945699037037037
2024,13,17,quantile,0.2,4,1.9400353986928105
2024,13,18,quantile,0.2,1,3.9083978939724036
2024,13,18,quantile,0.2,2,3.143811938997821
2024,13,18,quantile,0.2,3,2.2857336790123455
2024,13,18,quantile,0.2,4,1.9793854640522877
2024,13,12,quantile,0.2,1,1.9842828649237472
2024,13,12,quantile,0.2,2,1.9286696209150327
2024,13,12,quantile,0.2,3,1.8662560814814815
2024,13,12,quantile,0.2,4,1.8354766535947713
2024,13,13,quantile,0.2,1,1.963050119825708
2024,13,13,quantile,0.2,2,1.9115905620915032
2024,13,13,quantile,0.2,3,1.8538386148148147
2024,13,13,quantile,0.2,4,1.825358065359477
2024,13,19,quantile,0.2,1,6.2990477124183
2024,13,19,quantile,0.2,2,5.066787450980392
2024,13,19,quantile,0.2,3,3.683848444444444
2024,13,19,quantile,0.2,4,3.0018478431372557
2024,13,20,quantile,0.2,1,2.374921859114016
2024,13,20,quantile,0.2,2,1.9865486535947712
2024,13,20,quantile,0.2,3,1.9083374962962965
2024,13,20,quantile,0.2,4,1.8697674248366014
2024,13,21,quantile,0.2,1,3.216367683369644
2024,13,21,quantile,0.2,2,2.587161132897603
2024,13,21,quantile,0.2,3,1.9821524370370371
2024,13,21,quantile,0.2,4,1.9299168104575164
2024,13,01,quantile,0.25,1,5.438100217864923
2024,13,01,quantile,0.25,2,4.496397385620915
2024,13,01,quantile,0.25,3,3.403721481481482
2024,13,01,quantile,0.25,4,2.8868183006535952
2024,13,02,quantile,0.25,1,1.9148535130718953
2024,13,02,quantile,0.25,2,1.8776478431372547
2024,13,02,quantile,0.25,3,1.8344773888888888
2024,13,02,quantile,0.25,4,1.8140550980392156
2024,13,03,quantile,0.25,1,1.939130746187364
2024,13,03,quantile,0.25,2,1.8977210457516338
2024,13,03,quantile,0.25,3,1.849672574074074
2024,13,03,quantile,0.25,4,1.8269426797385622
2024,13,04,quantile,0.25,1,4.556027414669571
2024,13,04,quantile,0.25,2,3.7670710239651415
2024,13,04,quantile,0.25,3,2.85162975308642
2024,13,04,quantile,0.25,4,2.418569498910676
2024,13,05,quantile,0.25,1,3.3988126361655775
2024,13,05,quantile,0.25,2,2.810248366013072
2024,13,05,quantile,0.25,3,2.127325925925926
2024,13,05,quantile,0.25,4,1.9706392156862746
2024,13,06,quantile,0.25,1,3.156040305010893
2024,13,06,quantile,0.25,2,2.609516339869281
2024,13,06,quantile,0.25,3,1.9963061111111111
2024,13,06,quantile,0.25,4,1.951307843137255
2024,13,IT,quantile,0.25,1,4.1271296296296285
2024,13,IT,quantile,0.25,2,3.412444444444444
2024,13,IT,quantile,0.25,3,2.5831814814814815
2024,13,IT,quantile,0.25,4,2.1908888888888893
2024,13,07,quantile,0.25,1,4.216146151053013
2024,13,07,quantile,0.25,2,3.486046187363834
2024,13,07,quantile,0.25,3,2.638897160493827
2024,13,07,quantile,0.25,4,2.238143355119826
2024,13,08,quantile,0.25,1,4.070482752360203
2024,13,08,quantile,0.25,2,3.3656069716775594
2024,13,08,quantile,0.25,3,2.5477260493827165
2024,13,08,quantile,0.25,4,2.1608178649237475
2024,13,09,quantile,0.25,1,5.122496187363834
2024,13,09,quantile,0.25,2,4.2354457516339865
2024,13,09,quantile,0.25,3,3.2061840740740744
2024,13,09,quantile,0.25,4,2.719279738562092
2024,13,10,quantile,0.25,1,4.1028523965141614
2024,13,10,quantile,0.25,2,3.392371241830065
2024,13,10,quantile,0.25,3,2.5679862962962963
2024,13,10,quantile,0.25,4,2.178001307189543
2024,13,11,quantile,0.25,1,4.005743464052287
2024,13,11,quantile,0.25,2,3.312078431372549
2024,13,11,quantile,0.25,3,2.5072055555555557
2024,13,11,quantile,0.25,4,2.1264509803921574
2024,13,14,quantile,0.25,1,3.342165758896151
2024,13,14,quantile,0.25,2,2.763410893246187
2024,13,14,quantile,0.25,3,2.0918704938271606
2024,13,14,quantile,0.25,4,1.9661285620915032
2024,13,15,quantile,0.25,1,3.325980936819172
2024,13,15,quantile,0.25,2,2.7500287581699348
2024,13,15,quantile,0.25,3,2.0817403703703707
2024,13,15,quantile,0.25,4,1.9648398039215687
2024,13,16,quantile,0.25,1,6.927103848946986
2024,13,16,quantile,0.25,2,5.727553812636166
2024,13,16,quantile,0.25,3,4.335692839506173
2024,13,16,quantile,0.25,4,3.6772566448801753
2024,13,17,quantile,0.25,1,3.4554595134350032
2024,13,17,quantile,0.25,2,2.857085838779956
2024,13,17,quantile,0.25,3,2.1627813580246915
2024,13,17,quantile,0.25,4,1.9751498692810459
2024,13,18,quantile,0.25,1,4.021928286129266
2024,13,18,quantile,0.25,2,3.3254605664488013
2024,13,18,quantile,0.25,3,2.5173356790123456
2024,13,18,quantile,0.25,4,2.135042701525055
2024,13,12,quantile,0.25,1,1.9925406590413943
2024,13,12,quantile,0.25,2,1.941882091503268
2024,13,12,quantile,0.25,3,1.8831019814814813
2024,13,12,quantile,0.25,4,1.8552953594771242
2024,13,13,quantile,0.25,1,1.9706911492374728
2024,13,13,quantile,0.25,2,1.9238162091503268
2024,13,13,quantile,0.25,3,1.869426314814815
2024,13,13,quantile,0.25,4,1.8436965359477124
2024,13,19,quantile,0.25,1,6.482021241830065
2024,13,19,quantile,0.25,2,5.359545098039216
2024,13,19,quantile,0.25,3,4.057114444444444
2024,13,19,quantile,0.25,4,3.4409843137254907
2024,13,20,quantile,0.25,1,2.44390813362382
2024,13,20,quantile,0.25,2,2.020702396514161
2024,13,20,quantile,0.25,3,1.9294472962962963
2024,13,20,quantile,0.25,4,1.8946024836601307
2024,13,21,quantile,0.25,1,3.309796114742193
2024,13,21,quantile,0.25,2,2.736646623093682
2024,13,21,quantile,0.25,3,2.07161024691358
2024,13,21,quantile,0.25,4,1.963551045751634
2024,13,01,quantile,0.3,1,5.591606100217864
2024,13,01,quantile,0.3,2,4.742006797385621
2024,13,01,quantile,0.3,3,3.716873481481482
2024,13,01,quantile,0.3,4,3.2552324183006536
2024,13,02,quantile,0.3,1,1.9209183660130718
2024,13,02,quantile,0.3,2,1.8873516078431374
2024,13,02,quantile,0.3,3,1.846849688888889
2024,13,02,quantile,0.3,4,1.8286107450980391
2024,13,03,quantile,0.3,1,1.9458808932461873
2024,13,03,quantile,0.3,2,1.9085212810457515
2024,13,03,quantile,0.3,3,1.863442874074074
2024,13,03,quantile,0.3,4,1.8431430326797384
2024,13,04,quantile,0.3,1,4.684634277414669
2024,13,04,quantile,0.3,2,3.972842004357298
2024,13,04,quantile,0.3,3,3.1139877530864197
2024,13,04,quantile,0.3,4,2.727225969498911
2024,13,05,quantile,0.3,1,3.4947538126361657
2024,13,05,quantile,0.3,2,2.963754248366013
2024,13,05,quantile,0.3,3,2.3230459259259257
2024,13,05,quantile,0.3,4,2.0345202614379088
2024,13,06,quantile,0.3,1,3.2451285403050103
2024,13,06,quantile,0.3,2,2.752057516339869
2024,13,06,quantile,0.3,3,2.157114074074074
2024,13,06,quantile,0.3,4,1.9833796078431374
2024,13,IT,quantile,0.3,1,4.243629629629629
2024,13,IT,quantile,0.3,2,3.598844444444444
2024,13,IT,quantile,0.3,3,2.8208414814814815
2024,13,IT,quantile,0.3,4,2.470488888888889
2024,13,07,quantile,0.3,1,4.335158896151053
2024,13,07,quantile,0.3,2,3.6764665795206968
2024,13,07,quantile,0.3,3,2.8816831604938273
2024,13,07,quantile,0.3,4,2.52377394335512
2024,13,08,quantile,0.3,1,4.18538373275236
2024,13,08,quantile,0.3,2,3.5494485403050104
2024,13,08,quantile,0.3,3,2.782124049382716
2024,13,08,quantile,0.3,4,2.436580217864924
2024,13,09,quantile,0.3,1,5.267093246187363
2024,13,09,quantile,0.3,2,4.466801045751634
2024,13,09,quantile,0.3,3,3.501162074074074
2024,13,09,quantile,0.3,4,3.0663126797385627
2024,13,10,quantile,0.3,1,4.218667102396514
2024,13,10,quantile,0.3,2,3.57767477124183
2024,13,10,quantile,0.3,3,2.8042482962962967
2024,13,10,quantile,0.3,4,2.4559566013071903
2024,13,11,quantile,0.3,1,4.118816993464052
2024,13,11,quantile,0.3,2,3.4929960784313723
2024,13,11,quantile,0.3,3,2.737875555555556
2024,13,11,quantile,0.3,4,2.397827450980393
2024,13,14,quantile,0.3,1,3.436507915758896
2024,13,14,quantile,0.3,2,2.9143583442265792
2024,13,14,quantile,0.3,3,2.284328493827161
2024,13,14,quantile,0.3,4,2.0006115904139437
2024,13,15,quantile,0.3,1,3.419866230936819
2024,13,15,quantile,0.3,2,2.9002452287581697
2024,13,15,quantile,0.3,3,2.273266370370371
2024,13,15,quantile,0.3,4,1.9986385098039217
2024,13,16,quantile,0.3,1,7.049056441539578
2024,13,16,quantile,0.3,2,6.040413420479303
2024,13,16,quantile,0.3,3,4.7345888395061735
2024,13,16,quantile,0.3,4,4.1465460566448815
2024,13,17,quantile,0.3,1,3.5529997095134345
2024,13,17,quantile,0.3,2,3.013150152505446
2024,13,17,quantile,0.3,3,2.3617633580246915
2024,13,17,quantile,0.3,4,2.068428932461874
2024,13,18,quantile,0.3,1,4.135458678286129
2024,13,18,quantile,0.3,2,3.507109193899782
2024,13,18,quantile,0.3,3,2.7489376790123456
2024,13,18,quantile,0.3,4,2.407515642701525
2024,13,12,quantile,0.3,1,2.005323021060276
2024,13,12,quantile,0.3,2,1.9550945620915032
2024,13,12,quantile,0.3,3,1.8999478814814814
2024,13,12,quantile,0.3,4,1.8751140653594771
2024,13,13,quantile,0.3,1,1.9783321786492374
2024,13,13,quantile,0.3,2,1.9360418562091504
2024,13,13,quantile,0.3,3,1.8850140148148147
2024,13,13,quantile,0.3,4,1.862035006535948
2024,13,19,quantile,0.3,1,6.66499477124183
2024,13,19,quantile,0.3,2,5.652302745098039
2024,13,19,quantile,0.3,3,4.430380444444444
2024,13,19,quantile,0.3,4,3.8801207843137258
2024,13,20,quantile,0.3,1,2.512894408133624
2024,13,20,quantile,0.3,2,2.131080435729847
2024,13,20,quantile,0.3,3,1.9505570962962964
2024,13,20,quantile,0.3,4,1.91943754248366
2024,13,21,quantile,0.3,1,3.4032245461147417
2024,13,21,quantile,0.3,2,2.88613211328976
2024,13,21,quantile,0.3,3,2.2622042469135804
2024,13,21,quantile,0.3,4,1.9971852810457518
2024,13,01,quantile,0.35,1,5.745111982570805
2024,13,01,quantile,0.35,2,4.987616209150326
2024,13,01,quantile,0.35,3,4.0300254814814815
2024,13,01,quantile,0.35,4,3.623646535947713
2024,13,02,quantile,0.35,1,1.9269832189542484
2024,13,02,quantile,0.35,2,1.8970553725490196
2024,13,02,quantile,0.35,3,1.8592219888888888
2024,13,02,quantile,0.35,4,1.8431663921568626
2024,13,03,quantile,0.35,1,1.952631040305011
2024,13,03,quantile,0.35,2,1.9193215163398691
2024,13,03,quantile,0.35,3,1.877213174074074
2024,13,03,quantile,0.35,4,1.8593433856209152
2024,13,04,quantile,0.35,1,4.813241140159767
2024,13,04,quantile,0.35,2,4.178612984749455
2024,13,04,quantile,0.35,3,3.3763457530864196
2024,13,04,quantile,0.35,4,3.0358824400871463
2024,13,05,quantile,0.35,1,3.590694989106754
2024,13,05,quantile,0.35,2,3.1172601307189542
2024,13,05,quantile,0.35,3,2.518765925925926
2024,13,05,quantile,0.35,4,2.2647790849673206
2024,13,06,quantile,0.35,1,3.334216775599128
2024,13,06,quantile,0.35,2,2.8945986928104572
2024,13,06,quantile,0.35,3,2.3388540740740744
2024,13,06,quantile,0.35,4,2.103009150326798
2024,13,IT,quantile,0.35,1,4.360129629629629
2024,13,IT,quantile,0.35,2,3.785244444444444
2024,13,IT,quantile,0.35,3,3.0585014814814815
2024,13,IT,quantile,0.35,4,2.7500888888888895
2024,13,07,quantile,0.35,1,4.454171641249092
2024,13,07,quantile,0.35,2,3.86688697167756
2024,13,07,quantile,0.35,3,3.1244691604938275
2024,13,07,quantile,0.35,4,2.809404531590414
2024,13,08,quantile,0.35,1,4.300284713144516
2024,13,08,quantile,0.35,2,3.7332901089324615
2024,13,08,quantile,0.35,3,3.0165220493827163
2024,13,08,quantile,0.35,4,2.7123425708061006
2024,13,09,quantile,0.35,1,5.411690305010892
2024,13,09,quantile,0.35,2,4.698156339869281
2024,13,09,quantile,0.35,3,3.7961400740740743
2024,13,09,quantile,0.35,4,3.4133456209150332
2024,13,10,quantile,0.35,1,4.334481808278867
2024,13,10,quantile,0.35,2,3.762978300653595
2024,13,10,quantile,0.35,3,3.0405102962962967
2024,13,10,quantile,0.35,4,2.7339118954248374
2024,13,11,quantile,0.35,1,4.231890522875816
2024,13,11,quantile,0.35,2,3.673913725490196
2024,13,11,quantile,0.35,3,2.968545555555556
2024,13,11,quantile,0.35,4,2.669203921568628
2024,13,14,quantile,0.35,1,3.5308500726216407
2024,13,14,quantile,0.35,2,3.0653057952069713
2024,13,14,quantile,0.35,3,2.4767864938271607
2024,13,14,quantile,0.35,4,2.227032766884532
2024,13,15,quantile,0.35,1,3.513751525054466
2024,13,15,quantile,0.35,2,3.050461699346405
2024,13,15,quantile,0.35,3,2.464792370370371
2024,13,15,quantile,0.35,4,2.216248104575164
2024,13,16,quantile,0.35,1,7.127271343500363
2024,13,16,quantile,0.35,2,6.35327302832244
2024,13,16,quantile,0.35,3,5.133484839506173
2024,13,16,quantile,0.35,4,4.615835468409587
2024,13,17,quantile,0.35,1,3.6505399055918657
2024,13,17,quantile,0.35,2,3.1692144662309363
2024,13,17,quantile,0.35,3,2.5607453580246915
2024,13,17,quantile,0.35,4,2.302525403050109
2024,13,18,quantile,0.35,1,4.248989070442992
2024,13,18,quantile,0.35,2,3.6887578213507624
2024,13,18,quantile,0.35,3,2.9805396790123457
2024,13,18,quantile,0.35,4,2.6799885838779955
2024,13,12,quantile,0.35,1,2.0603749818445896
2024,13,12,quantile,0.35,2,1.9683070326797385
2024,13,12,quantile,0.35,3,1.9167937814814815
2024,13,12,quantile,0.35,4,1.8949327712418302
2024,13,13,quantile,0.35,1,1.9859732080610022
2024,13,13,quantile,0.35,2,1.948267503267974
2024,13,13,quantile,0.35,3,1.9006017148148149
2024,13,13,quantile,0.35,4,1.880373477124183
2024,13,19,quantile,0.35,1,6.847968300653594
2024,13,19,quantile,0.35,2,5.945060392156862
2024,13,19,quantile,0.35,3,4.803646444444444
2024,13,19,quantile,0.35,4,4.319257254901961
2024,13,20,quantile,0.35,1,2.5818806826434275
2024,13,20,quantile,0.35,2,2.2414584749455337
2024,13,20,quantile,0.35,3,1.9716668962962962
2024,13,20,quantile,0.35,4,1.9442726013071896
2024,13,21,quantile,0.35,1,3.4966529774872908
2024,13,21,quantile,0.35,2,3.0356176034858384
2024,13,21,quantile,0.35,3,2.4527982469135803
2024,13,21,quantile,0.35,4,2.2054634422657955
2024,13,01,quantile,0.4,1,5.898617864923747
2024,13,01,quantile,0.4,2,5.233225620915032
2024,13,01,quantile,0.4,3,4.343177481481482
2024,13,01,quantile,0.4,4,3.9920606535947716
2024,13,02,quantile,0.4,1,1.9330480718954248
2024,13,02,quantile,0.4,2,1.906759137254902
2024,13,02,quantile,0.4,3,1.8715942888888888
2024,13,02,quantile,0.4,4,1.8577220392156861
2024,13,03,quantile,0.4,1,1.9593811873638345
2024,13,03,quantile,0.4,2,1.9301217516339868
2024,13,03,quantile,0.4,3,1.890983474074074
2024,13,03,quantile,0.4,4,1.8755437385620914
2024,13,04,quantile,0.4,1,4.941848002904865
2024,13,04,quantile,0.4,2,4.384383965141612
2024,13,04,quantile,0.4,3,3.63870375308642
2024,13,04,quantile,0.4,4,3.344538910675382
2024,13,05,quantile,0.4,1,3.686636165577342
2024,13,05,quantile,0.4,2,3.2707660130718956
2024,13,05,quantile,0.4,3,2.714485925925926
2024,13,05,quantile,0.4,4,2.495037908496733
2024,13,06,quantile,0.4,1,3.423305010893246
2024,13,06,quantile,0.4,2,3.0371398692810456
2024,13,06,quantile,0.4,3,2.5205940740740744
2024,13,06,quantile,0.4,4,2.31682091503268
2024,13,IT,quantile,0.4,1,4.476629629629629
2024,13,IT,quantile,0.4,2,3.9716444444444443
2024,13,IT,quantile,0.4,3,3.296161481481482
2024,13,IT,quantile,0.4,4,3.0296888888888898
2024,13,07,quantile,0.4,1,4.573184386347131
2024,13,07,quantile,0.4,2,4.057307363834423
2024,13,07,quantile,0.4,3,3.3672551604938277
2024,13,07,quantile,0.4,4,3.0950351198257087
2024,13,08,quantile,0.4,1,4.415185693536674
2024,13,08,quantile,0.4,2,3.9171316775599125
2024,13,08,quantile,0.4,3,3.2509200493827164
2024,13,08,quantile,0.4,4,2.9881049237472777
2024,13,09,quantile,0.4,1,5.556287363834422
2024,13,09,quantile,0.4,2,4.9295116339869285
2024,13,09,quantile,0.4,3,4.091118074074075
2024,13,09,quantile,0.4,4,3.7603785620915042
2024,13,10,quantile,0.4,1,4.45029651416122
2024,13,10,quantile,0.4,2,3.9482818300653597
2024,13,10,quantile,0.4,3,3.276772296296297
2024,13,10,quantile,0.4,4,3.0118671895424844
2024,13,11,quantile,0.4,1,4.344964052287581
2024,13,11,quantile,0.4,2,3.85483137254902
2024,13,11,quantile,0.4,3,3.199215555555556
2024,13,11,quantile,0.4,4,2.9405803921568636
2024,13,14,quantile,0.4,1,3.625192229484386
2024,13,14,quantile,0.4,2,3.216253246187364
2024,13,14,quantile,0.4,3,2.669244493827161
2024,13,14,quantile,0.4,4,2.4534539433551203
2024,13,15,quantile,0.4,1,3.607636819172113
2024,13,15,quantile,0.4,2,3.2006781699346405
2024,13,15,quantile,0.4,3,2.656318370370371
2024,13,15,quantile,0.4,4,2.4415728104575174
2024,13,16,quantile,0.4,1,7.205486245461147
2024,13,16,quantile,0.4,2,6.666132636165578
2024,13,16,quantile,0.4,3,5.532380839506174
2024,13,16,quantile,0.4,4,5.085124880174294
2024,13,17,quantile,0.4,1,3.748080101670297
2024,13,17,quantile,0.4,2,3.3252787799564265
2024,13,17,quantile,0.4,3,2.7597273580246915
2024,13,17,quantile,0.4,4,2.5366218736383446
2024,13,18,quantile,0.4,1,4.362519462599854
2024,13,18,quantile,0.4,2,3.870406448801743
2024,13,18,quantile,0.4,3,3.212141679012346
2024,13,18,quantile,0.4,4,2.9524615250544666
2024,13,12,quantile,0.4,1,2.1154269426289036
2024,13,12,quantile,0.4,2,1.981519503267974
2024,13,12,quantile,0.4,3,1.9336396814814816
2024,13,12,quantile,0.4,4,1.9147514771241831
2024,13,13,quantile,0.4,1,1.9936142374727668
2024,13,13,quantile,0.4,2,1.9604931503267973
2024,13,13,quantile,0.4,3,1.9161894148148149
2024,13,13,quantile,0.4,4,1.8987119477124184
2024,13,19,quantile,0.4,1,7.012376732026143
2024,13,19,quantile,0.4,2,6.237818039215687
2024,13,19,quantile,0.4,3,5.1769124444444445
2024,13,19,quantile,0.4,4,4.758393725490198
2024,13,20,quantile,0.4,1,2.6508669571532315
2024,13,20,quantile,0.4,2,2.35183651416122
2024,13,20,quantile,0.4,3,1.9927766962962963
2024,13,20,quantile,0.4,4,1.969107660130719
2024,13,21,quantile,0.4,1,3.59008140885984
2024,13,21,quantile,0.4,2,3.185103093681917
2024,13,21,quantile,0.4,3,2.6433922469135807
2024,13,21,quantile,0.4,4,2.4296916775599136
2024,13,01,quantile,0.45,1,6.052123747276688
2024,13,01,quantile,0.45,2,5.478835032679738
2024,13,01,quantile,0.45,3,4.656329481481483
2024,13,01,quantile,0.45,4,4.36047477124183
2024,13,02,quantile,0.45,1,1.9391129248366012
2024,13,02,quantile,0.45,2,1.9164629019607844
2024,13,02,quantile,0.45,3,1.8839665888888888
2024,13,02,quantile,0.45,4,1.8722776862745099
2024,13,03,quantile,0.45,1,1.9661313344226579
2024,13,03,quantile,0.45,2,1.9409219869281045
2024,13,03,quantile,0.45,3,1.904753774074074
2024,13,03,quantile,0.45,4,1.8917440915032682
2024,13,04,quantile,0.45,1,5.070454865649963
2024,13,04,quantile,0.45,2,4.590154945533769
2024,13,04,quantile,0.45,3,3.9010617530864202
2024,13,04,quantile,0.45,4,3.6531953812636173
2024,13,05,quantile,0.45,1,3.7825773420479303
2024,13,05,quantile,0.45,2,3.4242718954248366
2024,13,05,quantile,0.45,3,2.910205925925926
2024,13,05,quantile,0.45,4,2.7252967320261443
2024,13,06,quantile,0.45,1,3.5123932461873633
2024,13,06,quantile,0.45,2,3.1796810457516336
2024,13,06,quantile,0.45,3,2.7023340740740744
2024,13,06,quantile,0.45,4,2.5306326797385625
2024,13,IT,quantile,0.45,1,4.593129629629629
2024,13,IT,quantile,0.45,2,4.158044444444444
2024,13,IT,quantile,0.45,3,3.533821481481482
2024,13,IT,quantile,0.45,4,3.3092888888888896
2024,13,07,quantile,0.45,1,4.6921971314451705
2024,13,07,quantile,0.45,2,4.247727755991285
2024,13,07,quantile,0.45,3,3.6100411604938274
2024,13,07,quantile,0.45,4,3.3806657080610027
2024,13,08,quantile,0.45,1,4.53008667392883
2024,13,08,quantile,0.45,2,4.100973246187364
2024,13,08,quantile,0.45,3,3.4853180493827165
2024,13,08,quantile,0.45,4,3.2638672766884538
2024,13,09,quantile,0.45,1,5.700884422657952
2024,13,09,quantile,0.45,2,5.160866928104575
2024,13,09,quantile,0.45,3,4.386096074074074
2024,13,09,quantile,0.45,4,4.107411503267975
2024,13,10,quantile,0.45,1,4.566111220043573
2024,13,10,quantile,0.45,2,4.133585359477125
2024,13,10,quantile,0.45,3,3.513034296296297
2024,13,10,quantile,0.45,4,3.2898224836601315
2024,13,11,quantile,0.45,1,4.458037581699346
2024,13,11,quantile,0.45,2,4.035749019607843
2024,13,11,quantile,0.45,3,3.4298855555555563
2024,13,11,quantile,0.45,4,3.211956862745099
2024,13,14,quantile,0.45,1,3.719534386347131
2024,13,14,quantile,0.45,2,3.367200697167756
2024,13,14,quantile,0.45,3,2.8617024938271607
2024,13,14,quantile,0.45,4,2.6798751198257085
2024,13,15,quantile,0.45,1,3.7015221132897604
2024,13,15,quantile,0.45,2,3.350894640522876
2024,13,15,quantile,0.45,3,2.847844370370371
2024,13,15,quantile,0.45,4,2.66689751633987
2024,13,16,quantile,0.45,1,7.283701147421931
2024,13,16,quantile,0.45,2,6.978992244008715
2024,13,16,quantile,0.45,3,5.931276839506174
2024,13,16,quantile,0.45,4,5.554414291939
2024,13,17,quantile,0.45,1,3.8456202977487286
2024,13,17,quantile,0.45,2,3.4813430936819167
2024,13,17,quantile,0.45,3,2.9587093580246915
2024,13,17,quantile,0.45,4,2.77071834422658
2024,13,18,quantile,0.45,1,4.476049854756718
2024,13,18,quantile,0.45,2,4.052055076252723
2024,13,18,quantile,0.45,3,3.443743679012346
2024,13,18,quantile,0.45,4,3.224934466230937
2024,13,12,quantile,0.45,1,2.1704789034132173
2024,13,12,quantile,0.45,2,1.9947319738562093
2024,13,12,quantile,0.45,3,1.9504855814814814
2024,13,12,quantile,0.45,4,1.934570183006536
2024,13,13,quantile,0.45,1,2.008368445896877
2024,13,13,quantile,0.45,2,1.9727187973856208
2024,13,13,quantile,0.45,3,1.9317771148148148
2024,13,13,quantile,0.45,4,1.9170504183006536
2024,13,19,quantile,0.45,1,7.0855661437908495
2024,13,19,quantile,0.45,2,6.53057568627451
2024,13,19,quantile,0.45,3,5.550178444444445
2024,13,19,quantile,0.45,4,5.197530196078432
2024,13,20,quantile,0.45,1,2.7198532316630355
2024,13,20,quantile,0.45,2,2.4622145533769064
2024,13,20,quantile,0.45,3,2.092576641975309
2024,13,20,quantile,0.45,4,1.9939427189542485
2024,13,21,quantile,0.45,1,3.683509840232389
2024,13,21,quantile,0.45,2,3.334588583877996
2024,13,21,quantile,0.45,3,2.8339862469135806
2024,13,21,quantile,0.45,4,2.653919912854031
2024,13,01,quantile,0.5,1,6.2056296296296285
2024,13,01,quantile,0.5,2,5.724444444444444
2024,13,01,quantile,0.5,3,4.969481481481482
2024,13,01,quantile,0.5,4,4.728888888888889
2024,13,02,quantile,0.5,1,1.945177777777778
2024,13,02,quantile,0.5,2,1.9261666666666666
2024,13,02,quantile,0.5,3,1.8963388888888888
2024,13,02,quantile,0.5,4,1.8868333333333334
2024,13,03,quantile,0.5,1,1.9728814814814815
2024,13,03,quantile,0.5,2,1.9517222222222221
2024,13,03,quantile,0.5,3,1.918524074074074
2024,13,03,quantile,0.5,4,1.9079444444444444
2024,13,04,quantile,0.5,1,5.199061728395061
2024,13,04,quantile,0.5,2,4.795925925925926
2024,13,04,quantile,0.5,3,4.16341975308642
2024,13,04,quantile,0.5,4,3.9618518518518524
2024,13,05,quantile,0.5,1,3.8785185185185185
2024,13,05,quantile,0.5,2,3.577777777777778
2024,13,05,quantile,0.5,3,3.105925925925926
2024,13,05,quantile,0.5,4,2.955555555555556
2024,13,06,quantile,0.5,1,3.601481481481481
2024,13,06,quantile,0.5,2,3.322222222222222
2024,13,06,quantile,0.5,3,2.8840740740740745
2024,13,06,quantile,0.5,4,2.744444444444445
2024,13,IT,quantile,0.5,1,4.709629629629629
2024,13,IT,quantile,0.5,2,4.344444444444444
2024,13,IT,quantile,0.5,3,3.771481481481482
2024,13,IT,quantile,0.5,4,3.5888888888888895
2024,13,07,quantile,0.5,1,4.811209876543209
2024,13,07,quantile,0.5,2,4.438148148148148
2024,13,07,quantile,0.5,3,3.8528271604938276
2024,13,07,quantile,0.5,4,3.666296296296297
2024,13,08,quantile,0.5,1,4.644987654320987
2024,13,08,quantile,0.5,2,4.284814814814815
2024,13,08,quantile,0.5,3,3.7197160493827166
2024,13,08,quantile,0.5,4,3.5396296296296303
2024,13,09,quantile,0.5,1,5.845481481481481
2024,13,09,quantile,0.5,2,5.392222222222222
2024,13,09,quantile,0.5,3,4.681074074074075
