anno,settimana,luogo,tipo_valore,id_valore,orizzonte,valore
2024,13,09,quantile,0.5,4,4.454444444444445
2024,13,10,quantile,0.5,1,4.681925925925926
2024,13,10,quantile,0.5,2,4.318888888888889
2024,13,10,quantile,0.5,3,3.749296296296297
2024,13,10,quantile,0.5,4,3.5677777777777786
2024,13,11,quantile,0.5,1,4.571111111111111
2024,13,11,quantile,0.5,2,4.216666666666667
2024,13,11,quantile,0.5,3,3.6605555555555562
2024,13,11,quantile,0.5,4,3.4833333333333343
2024,13,14,quantile,0.5,1,3.8138765432098762
2024,13,14,quantile,0.5,2,3.518148148148148
2024,13,14,quantile,0.5,3,3.054160493827161
2024,13,14,quantile,0.5,4,2.9062962962962966
2024,13,15,quantile,0.5,1,3.7954074074074073
2024,13,15,quantile,0.5,2,3.5011111111111113
2024,13,15,quantile,0.5,3,3.039370370370371
2024,13,15,quantile,0.5,4,2.892222222222223
2024,13,16,quantile,0.5,1,7.361916049382716
2024,13,16,quantile,0.5,2,7.116740740740741
2024,13,16,quantile,0.5,3,6.330172839506174
2024,13,16,quantile,0.5,4,6.023703703703705
2024,13,17,quantile,0.5,1,3.94316049382716
2024,13,17,quantile,0.5,2,3.637407407407407
2024,13,17,quantile,0.5,3,3.1576913580246915
2024,13,17,quantile,0.5,4,3.0048148148148153
2024,13,18,quantile,0.5,1,4.58958024691358
2024,13,18,quantile,0.5,2,4.2337037037037035
2024,13,18,quantile,0.5,3,3.675345679012346
2024,13,18,quantile,0.5,4,3.4974074074074077
2024,13,12,quantile,0.5,1,2.225530864197531
2024,13,12,quantile,0.5,2,2.052962962962963
2024,13,12,quantile,0.5,3,1.9673314814814815
2024,13,12,quantile,0.5,4,1.954388888888889
2024,13,13,quantile,0.5,1,2.0593086419753086
2024,13,13,quantile,0.5,2,1.9849444444444444
2024,13,13,quantile,0.5,3,1.9473648148148148
2024,13,13,quantile,0.5,4,1.9353888888888888
2024,13,19,quantile,0.5,1,7.1587555555555555
2024,13,19,quantile,0.5,2,6.823333333333333
2024,13,19,quantile,0.5,3,5.923444444444445
2024,13,19,quantile,0.5,4,5.636666666666668
2024,13,20,quantile,0.5,1,2.7888395061728395
2024,13,20,quantile,0.5,2,2.5725925925925925
2024,13,20,quantile,0.5,3,2.233308641975309
2024,13,20,quantile,0.5,4,2.1251851851851855
2024,13,21,quantile,0.5,1,3.776938271604938
2024,13,21,quantile,0.5,2,3.484074074074074
2024,13,21,quantile,0.5,3,3.0245802469135805
2024,13,21,quantile,0.5,4,2.878148148148149
2024,13,01,quantile,0.55,1,6.359135511982569
2024,13,01,quantile,0.55,2,5.97005385620915
2024,13,01,quantile,0.55,3,5.282633481481483
2024,13,01,quantile,0.55,4,5.097303006535948
2024,13,02,quantile,0.55,1,1.9512426307189543
2024,13,02,quantile,0.55,2,1.935870431372549
2024,13,02,quantile,0.55,3,1.9087111888888888
2024,13,02,quantile,0.55,4,1.9013889803921569
2024,13,03,quantile,0.55,1,1.979631628540305
2024,13,03,quantile,0.55,2,1.9625224575163398
2024,13,03,quantile,0.55,3,1.9322943740740741
2024,13,03,quantile,0.55,4,1.924144797385621
2024,13,04,quantile,0.55,1,5.327668591140159
2024,13,04,quantile,0.55,2,5.001696906318083
2024,13,04,quantile,0.55,3,4.42577775308642
2024,13,04,quantile,0.55,4,4.270508322440088
2024,13,05,quantile,0.55,1,3.9744596949891067
2024,13,05,quantile,0.55,2,3.7312836601307193
2024,13,05,quantile,0.55,3,3.3016459259259263
2024,13,05,quantile,0.55,4,3.185814379084968
2024,13,06,quantile,0.55,1,3.690569716775599
2024,13,06,quantile,0.55,2,3.4647633986928104
2024,13,06,quantile,0.55,3,3.0658140740740745
2024,13,06,quantile,0.55,4,2.9582562091503273
2024,13,IT,quantile,0.55,1,4.826129629629629
2024,13,IT,quantile,0.55,2,4.530844444444444
2024,13,IT,quantile,0.55,3,4.009141481481482
2024,13,IT,quantile,0.55,4,3.8684888888888898
2024,13,07,quantile,0.55,1,4.930222621641248
2024,13,07,quantile,0.55,2,4.628568540305011
2024,13,07,quantile,0.55,3,4.095613160493828
2024,13,07,quantile,0.55,4,3.9519268845315914
2024,13,08,quantile,0.55,1,4.759888634713144
2024,13,08,quantile,0.55,2,4.468656383442266
2024,13,08,quantile,0.55,3,3.9541140493827167
2024,13,08,quantile,0.55,4,3.815391982570807
2024,13,09,quantile,0.55,1,5.99007854030501
2024,13,09,quantile,0.55,2,5.62357751633987
2024,13,09,quantile,0.55,3,4.976052074074075
2024,13,09,quantile,0.55,4,4.801477385620916
2024,13,10,quantile,0.55,1,4.797740631808279
2024,13,10,quantile,0.55,2,4.504192418300654
2024,13,10,quantile,0.55,3,3.9855582962962974
2024,13,10,quantile,0.55,4,3.845733071895426
2024,13,11,quantile,0.55,1,4.684184640522876
2024,13,11,quantile,0.55,2,4.39758431372549
2024,13,11,quantile,0.55,3,3.8912255555555566
2024,13,11,quantile,0.55,4,3.75470980392157
2024,13,14,quantile,0.55,1,3.9082187000726214
2024,13,14,quantile,0.55,2,3.66909559912854
2024,13,14,quantile,0.55,3,3.246618493827161
2024,13,14,quantile,0.55,4,3.132717472766885
2024,13,15,quantile,0.55,1,3.8892927015250547
2024,13,15,quantile,0.55,2,3.6513275816993467
2024,13,15,quantile,0.55,3,3.2308963703703713
2024,13,15,quantile,0.55,4,3.1175469281045762
2024,13,16,quantile,0.55,1,7.4401309513435
2024,13,16,quantile,0.55,2,7.2418845838779955
2024,13,16,quantile,0.55,3,6.729068839506175
2024,13,16,quantile,0.55,4,6.492993115468412
2024,13,17,quantile,0.55,1,4.0407006899055915
2024,13,17,quantile,0.55,2,3.793471721132897
2024,13,17,quantile,0.55,3,3.356673358024692
2024,13,17,quantile,0.55,4,3.238911285403051
2024,13,18,quantile,0.55,1,4.7031106390704425
2024,13,18,quantile,0.55,2,4.4153523311546845
2024,13,18,quantile,0.55,3,3.906947679012346
2024,13,18,quantile,0.55,4,3.7698803485838788
2024,13,12,quantile,0.55,1,2.2805828249818445
2024,13,12,quantile,0.55,2,2.1410461002178653
2024,13,12,quantile,0.55,3,1.9841773814814816
2024,13,12,quantile,0.55,4,1.9742075947712419
2024,13,13,quantile,0.55,1,2.11024883805374
2024,13,13,quantile,0.55,2,1.997170091503268
2024,13,13,quantile,0.55,3,1.9629525148148148
2024,13,13,quantile,0.55,4,1.9537273594771243
2024,13,19,quantile,0.55,1,7.231944967320262
2024,13,19,quantile,0.55,2,7.046436392156863
2024,13,19,quantile,0.55,3,6.296710444444445
2024,13,19,quantile,0.55,4,6.075803137254903
2024,13,20,quantile,0.55,1,2.8578257806826435
2024,13,20,quantile,0.55,2,2.682970631808279
2024,13,20,quantile,0.55,3,2.3740406419753093
2024,13,20,quantile,0.55,4,2.290752244008715
2024,13,21,quantile,0.55,1,3.870366702977487
2024,13,21,quantile,0.55,2,3.633559564270153
2024,13,21,quantile,0.55,3,3.215174246913581
2024,13,21,quantile,0.55,4,3.102376383442267
2024,13,01,quantile,0.6,1,6.51264139433551
2024,13,01,quantile,0.6,2,6.215663267973856
2024,13,01,quantile,0.6,3,5.5957854814814825
2024,13,01,quantile,0.6,4,5.465717124183007
2024,13,02,quantile,0.6,1,1.9573074836601307
2024,13,02,quantile,0.6,2,1.9455741960784314
2024,13,02,quantile,0.6,3,1.9210834888888888
2024,13,02,quantile,0.6,4,1.9159446274509804
2024,13,03,quantile,0.6,1,1.9863817755991284
2024,13,03,quantile,0.6,2,1.9733226928104575
2024,13,03,quantile,0.6,3,1.9460646740740741
2024,13,03,quantile,0.6,4,1.9403451503267974
2024,13,04,quantile,0.6,1,5.456275453885257
2024,13,04,quantile,0.6,2,5.20746788671024
2024,13,04,quantile,0.6,3,4.68813575308642
2024,13,04,quantile,0.6,4,4.579164793028323
2024,13,05,quantile,0.6,1,4.070400871459695
2024,13,05,quantile,0.6,2,3.8847895424836603
2024,13,05,quantile,0.6,3,3.4973659259259264
2024,13,05,quantile,0.6,4,3.4160732026143794
2024,13,06,quantile,0.6,1,3.779657952069716
2024,13,06,quantile,0.6,2,3.6073045751633983
2024,13,06,quantile,0.6,3,3.2475540740740745
2024,13,06,quantile,0.6,4,3.1720679738562096
2024,13,IT,quantile,0.6,1,4.942629629629629
2024,13,IT,quantile,0.6,2,4.717244444444444
2024,13,IT,quantile,0.6,3,4.246801481481482
2024,13,IT,quantile,0.6,4,4.148088888888889
2024,13,07,quantile,0.6,1,5.049235366739288
2024,13,07,quantile,0.6,2,4.818988932461873
2024,13,07,quantile,0.6,3,4.338399160493828
2024,13,07,quantile,0.6,4,4.237557472766885
2024,13,08,quantile,0.6,1,4.874789615105301
2024,13,08,quantile,0.6,2,4.652497952069717
2024,13,08,quantile,0.6,3,4.188512049382717
2024,13,08,quantile,0.6,4,4.091154335511983
2024,13,09,quantile,0.6,1,6.134675599128539
2024,13,09,quantile,0.6,2,5.854932810457516
2024,13,09,quantile,0.6,3,5.2710300740740745
2024,13,09,quantile,0.6,4,5.148510326797386
2024,13,10,quantile,0.6,1,4.913555337690632
2024,13,10,quantile,0.6,2,4.689495947712419
2024,13,10,quantile,0.6,3,4.221820296296297
2024,13,10,quantile,0.6,4,4.123688366013073
2024,13,11,quantile,0.6,1,4.79725816993464
2024,13,11,quantile,0.6,2,4.578501960784314
2024,13,11,quantile,0.6,3,4.1218955555555565
2024,13,11,quantile,0.6,4,4.0260862745098045
2024,13,14,quantile,0.6,1,4.002560856935366
2024,13,14,quantile,0.6,2,3.820043050108932
2024,13,14,quantile,0.6,3,3.439076493827161
2024,13,14,quantile,0.6,4,3.359138649237473
2024,13,15,quantile,0.6,1,3.9831779956427016
2024,13,15,quantile,0.6,2,3.801544052287582
2024,13,15,quantile,0.6,3,3.4224223703703713
2024,13,15,quantile,0.6,4,3.342871633986929
2024,13,16,quantile,0.6,1,7.518345853304284
2024,13,16,quantile,0.6,2,7.367028427015251
2024,13,16,quantile,0.6,3,7.0511859358024696
2024,13,16,quantile,0.6,4,6.962282527233117
2024,13,17,quantile,0.6,1,4.138240885984023
2024,13,17,quantile,0.6,2,3.9495360348583874
2024,13,17,quantile,0.6,3,3.5556553580246915
2024,13,17,quantile,0.6,4,3.473007755991286
2024,13,18,quantile,0.6,1,4.816641031227306
2024,13,18,quantile,0.6,2,4.597000958605665
2024,13,18,quantile,0.6,3,4.138549679012346
2024,13,18,quantile,0.6,4,4.0423532897603485
2024,13,12,quantile,0.6,1,2.335634785766158
2024,13,12,quantile,0.6,2,2.229129237472767
2024,13,12,quantile,0.6,3,2.00682187654321
2024,13,12,quantile,0.6,4,1.9940263006535948
2024,13,13,quantile,0.6,1,2.161189034132171
2024,13,13,quantile,0.6,2,2.06263825708061
2024,13,13,quantile,0.6,3,1.9785402148148148
2024,13,13,quantile,0.6,4,1.9720658300653595
2024,13,19,quantile,0.6,1,7.305134379084967
2024,13,19,quantile,0.6,2,7.163539450980392
2024,13,19,quantile,0.6,3,6.669976444444445
2024,13,19,quantile,0.6,4,6.514939607843138
2024,13,20,quantile,0.6,1,2.9268120551924475
2024,13,20,quantile,0.6,2,2.7933486710239652
2024,13,20,quantile,0.6,3,2.514772641975309
2024,13,20,quantile,0.6,4,2.4563193028322443
2024,13,21,quantile,0.6,1,3.963795134350036
2024,13,21,quantile,0.6,2,3.783045054466231
2024,13,21,quantile,0.6,3,3.4057682469135804
2024,13,21,quantile,0.6,4,3.326604618736384
2024,13,01,quantile,0.65,1,6.666147276688452
2024,13,01,quantile,0.65,2,6.461272679738562
2024,13,01,quantile,0.65,3,5.908937481481483
2024,13,01,quantile,0.65,4,5.8341312418300655
2024,13,02,quantile,0.65,1,1.9633723366013072
2024,13,02,quantile,0.65,2,1.9552779607843138
2024,13,02,quantile,0.65,3,1.9334557888888888
2024,13,02,quantile,0.65,4,1.9305002745098039
2024,13,03,quantile,0.65,1,1.993131922657952
2024,13,03,quantile,0.65,2,1.9841229281045751
2024,13,03,quantile,0.65,3,1.9598349740740741
2024,13,03,quantile,0.65,4,1.956545503267974
2024,13,04,quantile,0.65,1,5.584882316630355
2024,13,04,quantile,0.65,2,5.413238867102397
2024,13,04,quantile,0.65,3,4.950493753086421
2024,13,04,quantile,0.65,4,4.8878212636165586
2024,13,05,quantile,0.65,1,4.166342047930283
2024,13,05,quantile,0.65,2,4.038295424836601
2024,13,05,quantile,0.65,3,3.6930859259259265
2024,13,05,quantile,0.65,4,3.6463320261437917
2024,13,06,quantile,0.65,1,3.868746187363834
2024,13,06,quantile,0.65,2,3.7498457516339867
2024,13,06,quantile,0.65,3,3.4292940740740745
2024,13,06,quantile,0.65,4,3.385879738562092
2024,13,IT,quantile,0.65,1,5.059129629629629
2024,13,IT,quantile,0.65,2,4.903644444444444
2024,13,IT,quantile,0.65,3,4.484461481481482
2024,13,IT,quantile,0.65,4,4.4276888888888895
2024,13,07,quantile,0.65,1,5.168248111837327
2024,13,07,quantile,0.65,2,5.009409324618736
2024,13,07,quantile,0.65,3,4.581185160493828
2024,13,07,quantile,0.65,4,4.5231880610021795
2024,13,08,quantile,0.65,1,4.989690595497458
2024,13,08,quantile,0.65,2,4.836339520697168
2024,13,08,quantile,0.65,3,4.4229100493827165
2024,13,08,quantile,0.65,4,4.36691668845316
2024,13,09,quantile,0.65,1,6.2792726579520695
2024,13,09,quantile,0.65,2,6.086288104575163
2024,13,09,quantile,0.65,3,5.566008074074075
2024,13,09,quantile,0.65,4,5.495543267973858
2024,13,10,quantile,0.65,1,5.0293700435729845
2024,13,10,quantile,0.65,2,4.874799477124183
2024,13,10,quantile,0.65,3,4.458082296296297
2024,13,10,quantile,0.65,4,4.40164366013072
2024,13,11,quantile,0.65,1,4.910331699346405
2024,13,11,quantile,0.65,2,4.759419607843138
2024,13,11,quantile,0.65,3,4.3525655555555565
2024,13,11,quantile,0.65,4,4.2974627450980405
2024,13,14,quantile,0.65,1,4.096903013798111
2024,13,14,quantile,0.65,2,3.9709905010893247
2024,13,14,quantile,0.65,3,3.631534493827161
2024,13,14,quantile,0.65,4,3.5855598257080614
2024,13,15,quantile,0.65,1,4.077063289760349
2024,13,15,quantile,0.65,2,3.9517605228758175
2024,13,15,quantile,0.65,3,3.6139483703703714
2024,13,15,quantile,0.65,4,3.5681963398692824
2024,13,16,quantile,0.65,1,7.5965607552650685
2024,13,16,quantile,0.65,2,7.492172270152506
2024,13,16,quantile,0.65,3,7.21074433580247
2024,13,16,quantile,0.65,4,7.172628775599129
2024,13,17,quantile,0.65,1,4.235781082062454
2024,13,17,quantile,0.65,2,4.105600348583877
2024,13,17,quantile,0.65,3,3.7546373580246915
2024,13,17,quantile,0.65,4,3.7071042265795215
2024,13,18,quantile,0.65,1,4.930171423384168
2024,13,18,quantile,0.65,2,4.778649586056645
2024,13,18,quantile,0.65,3,4.370151679012347
2024,13,18,quantile,0.65,4,4.31482623093682
2024,13,12,quantile,0.65,1,2.390686746550472
2024,13,12,quantile,0.65,2,2.317212374727669
2024,13,12,quantile,0.65,3,2.11912787654321
2024,13,12,quantile,0.65,4,2.092300043572985
2024,13,13,quantile,0.65,1,2.2121292302106026
2024,13,13,quantile,0.65,2,2.1441425708061
2024,13,13,quantile,0.65,3,1.9941279148148148
2024,13,13,quantile,0.65,4,1.9904043006535947
2024,13,19,quantile,0.65,1,7.378323790849673
2024,13,19,quantile,0.65,2,7.280642509803922
2024,13,19,quantile,0.65,3,7.017296977777778
2024,13,19,quantile,0.65,4,6.954076078431374
2024,13,20,quantile,0.65,1,2.9957983297022515
2024,13,20,quantile,0.65,2,2.9037267102396513
2024,13,20,quantile,0.65,3,2.655504641975309
2024,13,20,quantile,0.65,4,2.6218863616557737
2024,13,21,quantile,0.65,1,4.057223565722585
2024,13,21,quantile,0.65,2,3.93253054466231
2024,13,21,quantile,0.65,3,3.5963622469135808
2024,13,21,quantile,0.65,4,3.550832854030502
2024,13,01,quantile,0.7,1,6.819653159041393
2024,13,01,quantile,0.7,2,6.706882091503267
2024,13,01,quantile,0.7,3,6.222089481481483
2024,13,01,quantile,0.7,4,6.202545359477124
2024,13,02,quantile,0.7,1,1.9694371895424836
2024,13,02,quantile,0.7,2,1.964981725490196
2024,13,02,quantile,0.7,3,1.9458280888888888
2024,13,02,quantile,0.7,4,1.9450559215686274
2024,13,03,quantile,0.7,1,1.9998820697167756
2024,13,03,quantile,0.7,2,1.9949231633986928
2024,13,03,quantile,0.7,3,1.9736052740740742
2024,13,03,quantile,0.7,4,1.9727458562091504
2024,13,04,quantile,0.7,1,5.713489179375453
2024,13,04,quantile,0.7,2,5.619009847494553
2024,13,04,quantile,0.7,3,5.2128517530864205
2024,13,04,quantile,0.7,4,5.196477734204794
2024,13,05,quantile,0.7,1,4.262283224400871
2024,13,05,quantile,0.7,2,4.191801307189543
2024,13,05,quantile,0.7,3,3.888805925925926
2024,13,05,quantile,0.7,4,3.876590849673203
2024,13,06,quantile,0.7,1,3.9578344226579514
2024,13,06,quantile,0.7,2,3.8923869281045747
2024,13,06,quantile,0.7,3,3.6110340740740745
2024,13,06,quantile,0.7,4,3.5996915032679744
2024,13,IT,quantile,0.7,1,5.175629629629629
2024,13,IT,quantile,0.7,2,5.090044444444444
2024,13,IT,quantile,0.7,3,4.722121481481482
2024,13,IT,quantile,0.7,4,4.70728888888889
2024,13,07,quantile,0.7,1,5.287260856935366
2024,13,07,quantile,0.7,2,5.199829716775599
2024,13,07,quantile,0.7,3,4.823971160493827
2024,13,07,quantile,0.7,4,4.808818649237473
2024,13,08,quantile,0.7,1,5.104591575889614
2024,13,08,quantile,0.7,2,5.020181089324619
2024,13,08,quantile,0.7,3,4.657308049382717
2024,13,08,quantile,0.7,4,4.642679041394336
2024,13,09,quantile,0.7,1,6.423869716775599
2024,13,09,quantile,0.7,2,6.317643398692811
2024,13,09,quantile,0.7,3,5.8609860740740745
2024,13,09,quantile,0.7,4,5.8425762091503275
2024,13,10,quantile,0.7,1,5.145184749455337
2024,13,10,quantile,0.7,2,5.060103006535948
2024,13,10,quantile,0.7,3,4.694344296296297
2024,13,10,quantile,0.7,4,4.679598954248367
2024,13,11,quantile,0.7,1,5.023405228758169
2024,13,11,quantile,0.7,2,4.94033725490196
2024,13,11,quantile,0.7,3,4.583235555555556
2024,13,11,quantile,0.7,4,4.568839215686276
2024,13,14,quantile,0.7,1,4.1912451706608564
2024,13,14,quantile,0.7,2,4.121937952069716
2024,13,14,quantile,0.7,3,3.823992493827161
2024,13,14,quantile,0.7,4,3.8119810021786495
2024,13,15,quantile,0.7,1,4.170948583877996
2024,13,15,quantile,0.7,2,4.101976993464053
2024,13,15,quantile,0.7,3,3.8054743703703715
2024,13,15,quantile,0.7,4,3.793521045751635
2024,13,16,quantile,0.7,1,7.674775657225853
2024,13,16,quantile,0.7,2,7.61731611328976
2024,13,16,quantile,0.7,3,7.37030273580247
2024,13,16,quantile,0.7,4,7.360344540305012
2024,13,17,quantile,0.7,1,4.333321278140885
2024,13,17,quantile,0.7,2,4.261664662309368
2024,13,17,quantile,0.7,3,3.9536193580246914
2024,13,17,quantile,0.7,4,3.9412006971677562
2024,13,18,quantile,0.7,1,5.043701815541031
2024,13,18,quantile,0.7,2,4.960298213507625
2024,13,18,quantile,0.7,3,4.601753679012346
2024,13,18,quantile,0.7,4,4.58729917211329
2024,13,12,quantile,0.7,1,2.445738707334786
2024,13,12,quantile,0.7,2,2.4052955119825707
2024,13,12,quantile,0.7,3,2.2314338765432105
2024,13,12,quantile,0.7,4,2.2244247494553377
2024,13,13,quantile,0.7,1,2.263069426289034
2024,13,13,quantile,0.7,2,2.2256468845315904
2024,13,13,quantile,0.7,3,2.0647707654320993
2024,13,13,quantile,0.7,4,2.0582851416122008
2024,13,19,quantile,0.7,1,7.451513202614379
2024,13,19,quantile,0.7,2,7.397745568627451
2024,13,19,quantile,0.7,3,7.166603377777778
2024,13,19,quantile,0.7,4,7.157285019607843
2024,13,20,quantile,0.7,1,3.064784604212055
2024,13,20,quantile,0.7,2,3.0141047494553375
2024,13,20,quantile,0.7,3,2.796236641975309
2024,13,20,quantile,0.7,4,2.787453420479303
2024,13,21,quantile,0.7,1,4.150651997095134
2024,13,21,quantile,0.7,2,4.082016034858388
2024,13,21,quantile,0.7,3,3.7869562469135807
2024,13,21,quantile,0.7,4,3.7750610893246193
2024,13,01,quantile,0.75,1,6.973159041394334
2024,13,01,quantile,0.75,2,6.952491503267973
2024,13,01,quantile,0.75,3,6.535241481481483
2024,13,01,quantile,0.75,4,6.570959477124183
2024,13,02,quantile,0.75,1,1.9755020424836602
2024,13,02,quantile,0.75,2,1.9746854901960784
2024,13,02,quantile,0.75,3,1.9582003888888888
2024,13,02,quantile,0.75,4,1.9596115686274511
2024,13,03,quantile,0.75,1,2.044214778503994
2024,13,03,quantile,0.75,2,2.0381559912854033
2024,13,03,quantile,0.75,3,1.9873755740740742
2024,13,03,quantile,0.75,4,1.988946209150327
2024,13,04,quantile,0.75,1,5.842096042120551
2024,13,04,quantile,0.75,2,5.82478082788671
2024,13,04,quantile,0.75,3,5.47520975308642
2024,13,04,quantile,0.75,4,5.505134204793029
2024,13,05,quantile,0.75,1,4.3582244008714595
2024,13,05,quantile,0.75,2,4.345307189542484
2024,13,05,quantile,0.75,3,4.084525925925926
2024,13,05,quantile,0.75,4,4.106849673202615
2024,13,06,quantile,0.75,1,4.046922657952069
2024,13,06,quantile,0.75,2,4.0349281045751635
2024,13,06,quantile,0.75,3,3.7927740740740745
2024,13,06,quantile,0.75,4,3.8135032679738567
2024,13,IT,quantile,0.75,1,5.292129629629629
2024,13,IT,quantile,0.75,2,5.2764444444444445
2024,13,IT,quantile,0.75,3,4.959781481481482
2024,13,IT,quantile,0.75,4,4.98688888888889
2024,13,07,quantile,0.75,1,5.406273602033406
2024,13,07,quantile,0.75,2,5.390250108932462
2024,13,07,quantile,0.75,3,5.066757160493828
2024,13,07,quantile,0.75,4,5.094449237472768
2024,13,08,quantile,0.75,1,5.2194925562817716
2024,13,08,quantile,0.75,2,5.20402265795207
2024,13,08,quantile,0.75,3,4.891706049382717
2024,13,08,quantile,0.75,4,4.918441394335513
2024,13,09,quantile,0.75,1,6.568466775599128
2024,13,09,quantile,0.75,2,6.548998692810458
2024,13,09,quantile,0.75,3,6.155964074074075
2024,13,09,quantile,0.75,4,6.189609150326799
2024,13,10,quantile,0.75,1,5.26099945533769
2024,13,10,quantile,0.75,2,5.245406535947713
2024,13,10,quantile,0.75,3,4.930606296296298
2024,13,10,quantile,0.75,4,4.957554248366014
2024,13,11,quantile,0.75,1,5.136478758169934
2024,13,11,quantile,0.75,2,5.121254901960785
2024,13,11,quantile,0.75,3,4.813905555555557
2024,13,11,quantile,0.75,4,4.840215686274512
2024,13,14,quantile,0.75,1,4.285587327523602
2024,13,14,quantile,0.75,2,4.272885403050109
2024,13,14,quantile,0.75,3,4.016450493827161
2024,13,14,quantile,0.75,4,4.038402178649238
2024,13,15,quantile,0.75,1,4.264833877995643
2024,13,15,quantile,0.75,2,4.252193464052288
2024,13,15,quantile,0.75,3,3.9970003703703716
2024,13,15,quantile,0.75,4,4.018845751633988
2024,13,16,quantile,0.75,1,7.752990559186637
2024,13,16,quantile,0.75,2,7.742459956427015
2024,13,16,quantile,0.75,3,7.52986113580247
2024,13,16,quantile,0.75,4,7.548060305010894
2024,13,17,quantile,0.75,1,4.430861474219316
2024,13,17,quantile,0.75,2,4.417728976034858
2024,13,17,quantile,0.75,3,4.152601358024691
2024,13,17,quantile,0.75,4,4.175297167755992
2024,13,18,quantile,0.75,1,5.157232207697894
2024,13,18,quantile,0.75,2,5.141946840958606
2024,13,18,quantile,0.75,3,4.833355679012346
2024,13,18,quantile,0.75,4,4.859772113289761
2024,13,12,quantile,0.75,1,2.5007906681190994
2024,13,12,quantile,0.75,2,2.493378649237473
2024,13,12,quantile,0.75,3,2.3437398765432103
2024,13,12,quantile,0.75,4,2.3565494553376913
2024,13,13,quantile,0.75,1,2.3140096223674655
2024,13,13,quantile,0.75,2,2.3071511982570807
2024,13,13,quantile,0.75,3,2.1686887654320994
2024,13,13,quantile,0.75,4,2.180541612200436
2024,13,19,quantile,0.75,1,7.524702614379085
2024,13,19,quantile,0.75,2,7.514848627450981
2024,13,19,quantile,0.75,3,7.315909777777778
2024,13,19,quantile,0.75,4,7.332939607843138
2024,13,20,quantile,0.75,1,3.133770878721859
2024,13,20,quantile,0.75,2,3.124482788671024
2024,13,20,quantile,0.75,3,2.936968641975309
2024,13,20,quantile,0.75,4,2.9530204793028325
2024,13,21,quantile,0.75,1,4.244080428467683
2024,13,21,quantile,0.75,2,4.231501525054466
2024,13,21,quantile,0.75,3,3.977550246913581
2024,13,21,quantile,0.75,4,3.9992893246187373
2024,13,01,quantile,0.8,1,7.05066596949891
2024,13,01,quantile,0.8,2,7.079240366013072
2024,13,01,quantile,0.8,3,6.848393481481483
2024,13,01,quantile,0.8,4,6.939373594771242
2024,13,02,quantile,0.8,1,1.9815668954248367
2024,13,02,quantile,0.8,2,1.9843892549019608
2024,13,02,quantile,0.8,3,1.9705726888888888
2024,13,02,quantile,0.8,4,1.9741672156862746
2024,13,03,quantile,0.8,1,2.0892157588961506
2024,13,03,quantile,0.8,2,2.1101575599128544
2024,13,03,quantile,0.8,3,2.0076391604938273
2024,13,03,quantile,0.8,4,2.0343104139433557
2024,13,04,quantile,0.8,1,5.970702904865649
2024,13,04,quantile,0.8,2,6.030551808278867
2024,13,04,quantile,0.8,3,5.73756775308642
2024,13,04,quantile,0.8,4,5.813790675381265
2024,13,05,quantile,0.8,1,4.454165577342048
2024,13,05,quantile,0.8,2,4.498813071895425
2024,13,05,quantile,0.8,3,4.280245925925927
2024,13,05,quantile,0.8,4,4.337108496732027
